Run 1,, ,run 2,,,run 3 ,,changed detectors,run 1 - H2 D2,,,run 2,,,run 3 ,,,run 1 - h2,,,run 2,,,run 3,,,run 1 with filter,dummy data,,run 2 with nd 1 absorptive filter,broad band anti reflective coating 350 - 700 nm,,run 3 with filter,,,run 4,
wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts),,wavelength (nm),intensity (counts)
,,,,,,,,,676.88,14.62,,676.88,16.77,,676.88,6.23,,676.88,25.85,,676.88,2.23,,676.88,11.38,,676.88,15.23,,676.88,7.08,,676.88,20.38,,676.88,18.62
,,,,,,,,,676.89,15.62,,676.89,16.77,,676.89,14.23,,676.89,11.85,,676.89,19.23,,676.89,6.38,,676.89,7.23,,676.89,11.08,,676.89,18.38,,676.89,10.62
,,,,,,,,,676.9,-6.38,,676.9,-9.23,,676.9,-9.77,,676.9,-15.15,,676.9,3.23,,676.9,-10.62,,676.9,-19.77,,676.9,-4.92,,676.9,-7.62,,676.9,-16.38
,,,,,,,,,676.92,1.62,,676.92,-16.23,,676.92,7.23,,676.92,-9.15,,676.92,7.23,,676.92,4.38,,676.92,-4.77,,676.92,-7.92,,676.92,4.38,,676.92,-3.38
,,,,,,,,,676.93,-0.38,,676.93,-2.23,,676.93,6.23,,676.93,-5.15,,676.93,0.23,,676.93,0.38,,676.93,-8.77,,676.93,-6.92,,676.93,9.38,,676.93,-12.38
,,,,,,,,,676.94,16.62,,676.94,11.77,,676.94,8.23,,676.94,4.85,,676.94,18.23,,676.94,2.38,,676.94,4.23,,676.94,3.08,,676.94,24.38,,676.94,-1.38
,,,,,,,,,676.95,11.62,,676.95,16.77,,676.95,2.23,,676.95,-4.15,,676.95,9.23,,676.95,6.38,,676.95,1.23,,676.95,5.08,,676.95,1.38,,676.95,3.62
,,,,,,,,,676.96,0.62,,676.96,-5.23,,676.96,-9.77,,676.96,-4.15,,676.96,-0.77,,676.96,-0.62,,676.96,-10.77,,676.96,-14.92,,676.96,-22.62,,676.96,-9.38
,,,,,,,,,676.97,-1.38,,676.97,-15.23,,676.97,-6.77,,676.97,-0.15,,676.97,3.23,,676.97,-3.62,,676.97,-10.77,,676.97,-12.92,,676.97,-5.62,,676.97,-1.38
,,,,,,,,,676.98,-2.38,,676.98,3.77,,676.98,-0.77,,676.98,1.85,,676.98,12.23,,676.98,5.38,,676.98,-9.77,,676.98,-1.92,,676.98,5.38,,676.98,7.62
,,,,,,,,,676.99,5.62,,676.99,5.77,,676.99,-4.77,,676.99,8.85,,676.99,-1.77,,676.99,8.38,,676.99,5.23,,676.99,6.08,,676.99,9.38,,676.99,3.62
,,,,,,,,,677,11.62,,677,0.77,,677,-15.77,,677,-3.15,,677,-8.77,,677,4.38,,677,-1.77,,677,-8.92,,677,7.38,,677,-9.38
,,,,,,,,,677.01,12.62,,677.01,18.77,,677.01,6.23,,677.01,11.85,,677.01,8.23,,677.01,4.38,,677.01,1.23,,677.01,7.08,,677.01,14.38,,677.01,-0.38
,,,,,,,,,677.02,12.62,,677.02,11.77,,677.02,11.23,,677.02,18.85,,677.02,23.23,,677.02,17.38,,677.02,3.23,,677.02,24.08,,677.02,24.38,,677.02,8.62
,,,,,,,,,677.03,-2.38,,677.03,7.77,,677.03,5.23,,677.03,-6.15,,677.03,18.23,,677.03,13.38,,677.03,6.23,,677.03,12.08,,677.03,28.38,,677.03,3.62
,,,,,,,,,677.04,5.62,,677.04,-5.23,,677.04,0.23,,677.04,0.85,,677.04,6.23,,677.04,20.38,,677.04,-1.77,,677.04,10.08,,677.04,13.38,,677.04,1.62
,,,,,,,,,677.05,21.62,,677.05,-0.23,,677.05,3.23,,677.05,-10.15,,677.05,5.23,,677.05,5.38,,677.05,-5.77,,677.05,0.08,,677.05,-6.62,,677.05,-4.38
,,,,,,,,,677.06,19.62,,677.06,0.77,,677.06,5.23,,677.06,-7.15,,677.06,9.23,,677.06,-2.62,,677.06,-2.77,,677.06,0.08,,677.06,-7.62,,677.06,1.62
,,,,,,,,,677.07,20.62,,677.07,-0.23,,677.07,1.23,,677.07,-10.15,,677.07,14.23,,677.07,14.38,,677.07,2.23,,677.07,15.08,,677.07,0.38,,677.07,6.62
,,,,,,,,,677.08,16.62,,677.08,7.77,,677.08,7.23,,677.08,-2.15,,677.08,2.23,,677.08,16.38,,677.08,-3.77,,677.08,-2.92,,677.08,9.38,,677.08,1.62
,,,,,,,,,677.09,7.62,,677.09,-4.23,,677.09,9.23,,677.09,-3.15,,677.09,12.23,,677.09,15.38,,677.09,6.23,,677.09,8.08,,677.09,8.38,,677.09,7.62
,,,,,,,,,677.1,3.62,,677.1,-22.23,,677.1,-2.77,,677.1,-4.15,,677.1,-2.77,,677.1,1.38,,677.1,-16.77,,677.1,-15.92,,677.1,-14.62,,677.1,-9.38
,,,,,,,,,677.11,6.62,,677.11,-6.23,,677.11,-2.77,,677.11,4.85,,677.11,-8.77,,677.11,-1.62,,677.11,-9.77,,677.11,-18.92,,677.11,-3.62,,677.11,-7.38
,,,,,,,,,677.12,6.62,,677.12,-4.23,,677.12,8.23,,677.12,3.85,,677.12,-9.77,,677.12,8.38,,677.12,-6.77,,677.12,-5.92,,677.12,-1.62,,677.12,1.62
,,,,,,,,,677.13,8.62,,677.13,-0.23,,677.13,11.23,,677.13,13.85,,677.13,12.23,,677.13,13.38,,677.13,-1.77,,677.13,7.08,,677.13,10.38,,677.13,14.62
,,,,,,,,,677.14,4.62,,677.14,1.77,,677.14,2.23,,677.14,13.85,,677.14,-0.77,,677.14,16.38,,677.14,11.23,,677.14,19.08,,677.14,19.38,,677.14,18.62
,,,,,,,,,677.15,-0.38,,677.15,-0.23,,677.15,-3.77,,677.15,4.85,,677.15,-5.77,,677.15,1.38,,677.15,1.23,,677.15,8.08,,677.15,12.38,,677.15,4.62
,,,,,,,,,677.16,6.62,,677.16,6.77,,677.16,9.23,,677.16,6.85,,677.16,-0.77,,677.16,4.38,,677.16,-5.77,,677.16,-4.92,,677.16,-0.62,,677.16,-4.38
,,,,,,,,,677.17,20.62,,677.17,-2.23,,677.17,6.23,,677.17,-6.15,,677.17,8.23,,677.17,7.38,,677.17,0.23,,677.17,-6.92,,677.17,10.38,,677.17,2.62
,,,,,,,,,677.18,22.62,,677.18,8.77,,677.18,6.23,,677.18,6.85,,677.18,17.23,,677.18,-0.62,,677.18,0.23,,677.18,16.08,,677.18,1.38,,677.18,15.62
,,,,,,,,,677.19,22.62,,677.19,9.77,,677.19,11.23,,677.19,9.85,,677.19,17.23,,677.19,16.38,,677.19,5.23,,677.19,12.08,,677.19,9.38,,677.19,-1.38
,,,,,,,,,677.2,1.62,,677.2,-2.23,,677.2,-4.77,,677.2,-3.15,,677.2,-1.77,,677.2,9.38,,677.2,-4.77,,677.2,-2.92,,677.2,-5.62,,677.2,-4.38
,,,,,,,,,677.21,-7.38,,677.21,-7.23,,677.21,-5.77,,677.21,-8.15,,677.21,-14.77,,677.21,-5.62,,677.21,-22.77,,677.21,-9.92,,677.21,-7.62,,677.21,-1.38
,,,,,,,,,677.22,7.62,,677.22,7.77,,677.22,-11.77,,677.22,-7.15,,677.22,-6.77,,677.22,-10.62,,677.22,18.23,,677.22,2.08,,677.22,2.38,,677.22,4.62
,,,,,,,,,677.23,-10.38,,677.23,1.77,,677.23,-6.77,,677.23,-5.15,,677.23,5.23,,677.23,1.38,,677.23,3.23,,677.23,11.08,,677.23,1.38,,677.23,4.62
,,,,,,,,,677.24,-3.38,,677.24,1.77,,677.24,-2.77,,677.24,-3.15,,677.24,4.23,,677.24,2.38,,677.24,-7.77,,677.24,1.08,,677.24,-2.62,,677.24,-11.38
,,,,,,,,,677.25,9.62,,677.25,3.77,,677.25,15.23,,677.25,-10.15,,677.25,-3.77,,677.25,13.38,,677.25,-6.77,,677.25,17.08,,677.25,7.38,,677.25,1.62
,,,,,,,,,677.26,11.62,,677.26,13.77,,677.26,15.23,,677.26,0.85,,677.26,3.23,,677.26,13.38,,677.26,12.23,,677.26,16.08,,677.26,34.38,,677.26,15.62
,,,,,,,,,677.27,7.62,,677.27,17.77,,677.27,9.23,,677.27,1.85,,677.27,9.23,,677.27,24.38,,677.27,6.23,,677.27,8.08,,677.27,4.38,,677.27,13.62
,,,,,,,,,677.28,8.62,,677.28,8.77,,677.28,-12.77,,677.28,0.85,,677.28,-0.77,,677.28,9.38,,677.28,2.23,,677.28,-11.92,,677.28,4.38,,677.28,-1.38
,,,,,,,,,677.29,8.62,,677.29,12.77,,677.29,3.23,,677.29,-0.15,,677.29,-1.77,,677.29,12.38,,677.29,-2.77,,677.29,-2.92,,677.29,18.38,,677.29,-1.38
,,,,,,,,,677.3,8.62,,677.3,12.77,,677.3,-3.77,,677.3,-6.15,,677.3,12.23,,677.3,8.38,,677.3,1.23,,677.3,-0.92,,677.3,17.38,,677.3,5.62
,,,,,,,,,677.31,28.62,,677.31,20.77,,677.31,27.23,,677.31,19.85,,677.31,19.23,,677.31,10.38,,677.31,18.23,,677.31,24.08,,677.31,18.38,,677.31,25.62
,,,,,,,,,677.32,62.62,,677.32,52.77,,677.32,49.23,,677.32,51.85,,677.32,46.23,,677.32,53.38,,677.32,37.23,,677.32,77.08,,677.32,31.38,,677.32,62.62
,,,,,,,,,677.33,14.62,,677.33,-0.23,,677.33,3.23,,677.33,3.85,,677.33,11.23,,677.33,9.38,,677.33,-1.77,,677.33,8.08,,677.33,-0.62,,677.33,12.62
,,,,,,,,,677.34,7.62,,677.34,9.77,,677.34,5.23,,677.34,4.85,,677.34,18.23,,677.34,9.38,,677.34,-5.77,,677.34,7.08,,677.34,-0.62,,677.34,17.62
,,,,,,,,,677.35,16.62,,677.35,-0.23,,677.35,1.23,,677.35,-3.15,,677.35,24.23,,677.35,4.38,,677.35,-0.77,,677.35,12.08,,677.35,3.38,,677.35,21.62
,,,,,,,,,677.36,24.62,,677.36,13.77,,677.36,6.23,,677.36,10.85,,677.36,17.23,,677.36,14.38,,677.36,14.23,,677.36,8.08,,677.36,20.38,,677.36,24.62
,,,,,,,,,677.37,21.62,,677.37,32.77,,677.37,7.23,,677.37,17.85,,677.37,5.23,,677.37,8.38,,677.37,2.23,,677.37,21.08,,677.37,14.38,,677.37,15.62
,,,,,,,,,677.38,24.62,,677.38,29.77,,677.38,11.23,,677.38,0.85,,677.38,10.23,,677.38,26.38,,677.38,18.23,,677.38,21.08,,677.38,26.38,,677.38,18.62
,,,,,,,,,677.39,25.62,,677.39,23.77,,677.39,15.23,,677.39,16.85,,677.39,20.23,,677.39,11.38,,677.39,25.23,,677.39,20.08,,677.39,14.38,,677.39,17.62
,,,,,,,,,677.4,6.62,,677.4,7.77,,677.4,6.23,,677.4,1.85,,677.4,6.23,,677.4,5.38,,677.4,-9.77,,677.4,-0.92,,677.4,4.38,,677.4,-4.38
,,,,,,,,,677.41,8.62,,677.41,-3.23,,677.41,9.23,,677.41,-9.15,,677.41,5.23,,677.41,-9.62,,677.41,-7.77,,677.41,-13.92,,677.41,6.38,,677.41,3.62
,,,,,,,,,677.42,5.62,,677.42,3.77,,677.42,6.23,,677.42,8.85,,677.42,4.23,,677.42,-10.62,,677.42,-9.77,,677.42,1.08,,677.42,14.38,,677.42,3.62
,,,,,,,,,677.43,-0.38,,677.43,12.77,,677.43,2.23,,677.43,8.85,,677.43,-2.77,,677.43,5.38,,677.43,-2.77,,677.43,6.08,,677.43,13.38,,677.43,7.62
,,,,,,,,,677.44,18.62,,677.44,9.77,,677.44,15.23,,677.44,1.85,,677.44,2.23,,677.44,15.38,,677.44,-0.77,,677.44,7.08,,677.44,2.38,,677.44,5.62
,,,,,,,,,677.45,15.62,,677.45,13.77,,677.45,9.23,,677.45,6.85,,677.45,6.23,,677.45,22.38,,677.45,9.23,,677.45,11.08,,677.45,20.38,,677.45,7.62
,,,,,,,,,677.46,-8.38,,677.46,-7.23,,677.46,-4.77,,677.46,-1.15,,677.46,17.23,,677.46,12.38,,677.46,-4.77,,677.46,-11.92,,677.46,15.38,,677.46,-4.38
,,,,,,,,,677.47,-2.38,,677.47,-8.23,,677.47,-8.77,,677.47,-8.15,,677.47,-6.77,,677.47,-9.62,,677.47,-17.77,,677.47,-23.92,,677.47,3.38,,677.47,-7.38
,,,,,,,,,677.48,-4.38,,677.48,-9.23,,677.48,7.23,,677.48,0.85,,677.48,1.23,,677.48,-3.62,,677.48,-9.77,,677.48,-6.92,,677.48,-10.62,,677.48,8.62
,,,,,,,,,677.49,9.62,,677.49,-2.23,,677.49,6.23,,677.49,10.85,,677.49,14.23,,677.49,6.38,,677.49,5.23,,677.49,-4.92,,677.49,7.38,,677.49,10.62
,,,,,,,,,677.5,7.62,,677.5,5.77,,677.5,9.23,,677.5,3.85,,677.5,8.23,,677.5,9.38,,677.5,2.23,,677.5,4.08,,677.5,9.38,,677.5,-0.38
,,,,,,,,,677.51,5.62,,677.51,19.77,,677.51,6.23,,677.51,2.85,,677.51,6.23,,677.51,16.38,,677.51,13.23,,677.51,11.08,,677.51,-3.62,,677.51,5.62
,,,,,,,,,677.52,6.62,,677.52,12.77,,677.52,5.23,,677.52,-5.15,,677.52,6.23,,677.52,1.38,,677.52,2.23,,677.52,-4.92,,677.52,0.38,,677.52,10.62
,,,,,,,,,677.53,6.62,,677.53,11.77,,677.53,17.23,,677.53,6.85,,677.53,19.23,,677.53,20.38,,677.53,-0.77,,677.53,-1.92,,677.53,20.38,,677.53,16.62
,,,,,,,,,677.54,11.62,,677.54,6.77,,677.54,-0.77,,677.54,7.85,,677.54,5.23,,677.54,8.38,,677.54,9.23,,677.54,4.08,,677.54,16.38,,677.54,2.62
,,,,,,,,,677.55,4.62,,677.55,0.77,,677.55,-5.77,,677.55,6.85,,677.55,0.23,,677.55,-3.62,,677.55,3.23,,677.55,2.08,,677.55,6.38,,677.55,13.62
,,,,,,,,,677.56,16.62,,677.56,15.77,,677.56,-4.77,,677.56,7.85,,677.56,13.23,,677.56,16.38,,677.56,12.23,,677.56,19.08,,677.56,16.38,,677.56,12.62
,,,,,,,,,677.57,22.62,,677.57,18.77,,677.57,2.23,,677.57,31.85,,677.57,28.23,,677.57,33.38,,677.57,19.23,,677.57,33.08,,677.57,33.38,,677.57,7.62
,,,,,,,,,677.58,13.62,,677.58,-0.23,,677.58,6.23,,677.58,21.85,,677.58,8.23,,677.58,6.38,,677.58,-7.77,,677.58,19.08,,677.58,22.38,,677.58,10.62
,,,,,,,,,677.59,0.62,,677.59,-13.23,,677.59,-8.77,,677.59,-8.15,,677.59,-14.77,,677.59,-1.62,,677.59,-13.77,,677.59,-10.92,,677.59,8.38,,677.59,-2.38
,,,,,,,,,677.6,5.62,,677.6,-5.23,,677.6,-5.77,,677.6,-3.15,,677.6,1.23,,677.6,16.38,,677.6,-4.77,,677.6,-19.92,,677.6,0.38,,677.6,-5.38
,,,,,,,,,677.61,17.62,,677.61,9.77,,677.61,16.23,,677.61,4.85,,677.61,10.23,,677.61,18.38,,677.61,-8.77,,677.61,-5.92,,677.61,6.38,,677.61,7.62
,,,,,,,,,677.62,6.62,,677.62,5.77,,677.62,2.23,,677.62,17.85,,677.62,2.23,,677.62,9.38,,677.62,0.23,,677.62,-13.92,,677.62,11.38,,677.62,4.62
,,,,,,,,,677.63,24.62,,677.63,4.77,,677.63,20.23,,677.63,16.85,,677.63,1.23,,677.63,7.38,,677.63,2.23,,677.63,8.08,,677.63,6.38,,677.63,13.62
,,,,,,,,,677.64,22.62,,677.64,9.77,,677.64,17.23,,677.64,10.85,,677.64,9.23,,677.64,13.38,,677.64,10.23,,677.64,7.08,,677.64,21.38,,677.64,11.62
,,,,,,,,,677.65,20.62,,677.65,18.77,,677.65,15.23,,677.65,17.85,,677.65,12.23,,677.65,24.38,,677.65,17.23,,677.65,11.08,,677.65,16.38,,677.65,19.62
,,,,,,,,,677.66,0.62,,677.66,-3.23,,677.66,-9.77,,677.66,10.85,,677.66,14.23,,677.66,3.38,,677.66,0.23,,677.66,1.08,,677.66,17.38,,677.66,2.62
,,,,,,,,,677.67,-2.38,,677.67,-13.23,,677.67,-15.77,,677.67,1.85,,677.67,8.23,,677.67,-18.62,,677.67,-0.77,,677.67,-16.92,,677.67,-1.62,,677.67,-9.38
,,,,,,,,,677.68,0.62,,677.68,5.77,,677.68,9.23,,677.68,9.85,,677.68,10.23,,677.68,-4.62,,677.68,0.23,,677.68,-6.92,,677.68,1.38,,677.68,7.62
,,,,,,,,,677.69,13.62,,677.69,5.77,,677.69,9.23,,677.69,10.85,,677.69,19.23,,677.69,21.38,,677.69,-2.77,,677.69,6.08,,677.69,14.38,,677.69,13.62
,,,,,,,,,677.7,18.62,,677.7,7.77,,677.7,4.23,,677.7,1.85,,677.7,5.23,,677.7,16.38,,677.7,7.23,,677.7,4.08,,677.7,19.38,,677.7,19.62
,,,,,,,,,677.71,23.62,,677.71,17.77,,677.71,8.23,,677.71,20.85,,677.71,8.23,,677.71,1.38,,677.71,12.23,,677.71,-1.92,,677.71,2.38,,677.71,16.62
,,,,,,,,,677.72,11.62,,677.72,-12.23,,677.72,-9.77,,677.72,-8.15,,677.72,3.23,,677.72,-10.62,,677.72,-6.77,,677.72,-12.92,,677.72,-7.62,,677.72,5.62
,,,,,,,,,677.73,9.62,,677.73,-2.23,,677.73,-1.77,,677.73,-2.15,,677.73,6.23,,677.73,12.38,,677.73,-8.77,,677.73,-6.92,,677.73,3.38,,677.73,11.62
,,,,,,,,,677.74,2.62,,677.74,-3.23,,677.74,5.23,,677.74,8.85,,677.74,9.23,,677.74,12.38,,677.74,-7.77,,677.74,-11.92,,677.74,5.38,,677.74,-9.38
,,,,,,,,,677.75,7.62,,677.75,-10.23,,677.75,-10.77,,677.75,-2.15,,677.75,0.23,,677.75,7.38,,677.75,-20.77,,677.75,-12.92,,677.75,5.38,,677.75,-6.38
,,,,,,,,,677.76,-2.38,,677.76,0.77,,677.76,-0.77,,677.76,-11.15,,677.76,12.23,,677.76,-2.62,,677.76,-9.77,,677.76,-17.92,,677.76,8.38,,677.76,2.62
,,,,,,,,,677.77,0.62,,677.77,-4.23,,677.77,14.23,,677.77,4.85,,677.77,14.23,,677.77,8.38,,677.77,3.23,,677.77,4.08,,677.77,3.38,,677.77,7.62
,,,,,,,,,677.78,20.62,,677.78,14.77,,677.78,16.23,,677.78,20.85,,677.78,12.23,,677.78,26.38,,677.78,14.23,,677.78,16.08,,677.78,24.38,,677.78,16.62
,,,,,,,,,677.79,16.62,,677.79,6.77,,677.79,6.23,,677.79,-0.15,,677.79,-3.77,,677.79,6.38,,677.79,-4.77,,677.79,5.08,,677.79,4.38,,677.79,3.62
,,,,,,,,,677.8,16.62,,677.8,13.77,,677.8,19.23,,677.8,2.85,,677.8,8.23,,677.8,0.38,,677.8,5.23,,677.8,9.08,,677.8,10.38,,677.8,24.62
,,,,,,,,,677.81,-3.38,,677.81,22.77,,677.81,7.23,,677.81,2.85,,677.81,1.23,,677.81,7.38,,677.81,-11.77,,677.81,16.08,,677.81,3.38,,677.81,11.62
,,,,,,,,,677.82,-5.38,,677.82,-0.23,,677.82,-3.77,,677.82,3.85,,677.82,2.23,,677.82,3.38,,677.82,-14.77,,677.82,1.08,,677.82,-4.62,,677.82,-9.38
,,,,,,,,,677.83,5.62,,677.83,-0.23,,677.83,5.23,,677.83,15.85,,677.83,12.23,,677.83,22.38,,677.83,1.23,,677.83,0.08,,677.83,4.38,,677.83,-3.38
,,,,,,,,,677.84,6.62,,677.84,-8.23,,677.84,2.23,,677.84,1.85,,677.84,1.23,,677.84,18.38,,677.84,6.23,,677.84,-2.92,,677.84,1.38,,677.84,-8.38
,,,,,,,,,677.85,8.62,,677.85,-2.23,,677.85,0.23,,677.85,6.85,,677.85,7.23,,677.85,12.38,,677.85,14.23,,677.85,12.08,,677.85,12.38,,677.85,-0.38
,,,,,,,,,677.86,15.62,,677.86,24.77,,677.86,22.23,,677.86,14.85,,677.86,17.23,,677.86,18.38,,677.86,17.23,,677.86,22.08,,677.86,20.38,,677.86,24.62
,,,,,,,,,677.87,6.62,,677.87,14.77,,677.87,16.23,,677.87,-0.15,,677.87,17.23,,677.87,7.38,,677.87,4.23,,677.87,3.08,,677.87,-6.62,,677.87,14.62
,,,,,,,,,677.88,1.62,,677.88,5.77,,677.88,-6.77,,677.88,-3.15,,677.88,8.23,,677.88,4.38,,677.88,-3.77,,677.88,-9.92,,677.88,-4.62,,677.88,3.62
,,,,,,,,,677.89,6.62,,677.89,10.77,,677.89,1.23,,677.89,-5.15,,677.89,9.23,,677.89,24.38,,677.89,0.23,,677.89,-2.92,,677.89,28.38,,677.89,13.62
,,,,,,,,,677.9,3.62,,677.9,13.77,,677.9,9.23,,677.9,-9.15,,677.9,2.23,,677.9,13.38,,677.9,12.23,,677.9,7.08,,677.9,17.38,,677.9,18.62
,,,,,,,,,677.91,12.62,,677.91,23.77,,677.91,4.23,,677.91,4.85,,677.91,6.23,,677.91,4.38,,677.91,7.23,,677.91,7.08,,677.91,16.38,,677.91,18.62
,,,,,,,,,677.92,22.62,,677.92,12.77,,677.92,10.23,,677.92,13.85,,677.92,19.23,,677.92,-1.62,,677.92,0.23,,677.92,4.08,,677.92,27.38,,677.92,6.62
,,,,,,,,,677.93,20.62,,677.93,10.77,,677.93,19.23,,677.93,5.85,,677.93,30.23,,677.93,15.38,,677.93,19.23,,677.93,29.08,,677.93,29.38,,677.93,24.62
,,,,,,,,,677.94,15.62,,677.94,11.77,,677.94,23.23,,677.94,-1.15,,677.94,33.23,,677.94,5.38,,677.94,18.23,,677.94,16.08,,677.94,17.38,,677.94,21.62
,,,,,,,,,677.95,14.62,,677.95,5.77,,677.95,5.23,,677.95,-2.15,,677.95,17.23,,677.95,-13.62,,677.95,-5.77,,677.95,-8.92,,677.95,-8.62,,677.95,-2.38
,,,,,,,,,677.96,13.62,,677.96,1.77,,677.96,7.23,,677.96,4.85,,677.96,12.23,,677.96,-6.62,,677.96,2.23,,677.96,4.08,,677.96,6.38,,677.96,1.62
,,,,,,,,,677.97,4.62,,677.97,9.77,,677.97,9.23,,677.97,4.85,,677.97,18.23,,677.97,-6.62,,677.97,7.23,,677.97,10.08,,677.97,19.38,,677.97,-0.38
,,,,,,,,,677.98,-6.38,,677.98,8.77,,677.98,7.23,,677.98,4.85,,677.98,10.23,,677.98,1.38,,677.98,4.23,,677.98,2.08,,677.98,9.38,,677.98,-4.38
,,,,,,,,,677.99,15.62,,677.99,11.77,,677.99,1.23,,677.99,-11.15,,677.99,-0.77,,677.99,9.38,,677.99,5.23,,677.99,4.08,,677.99,6.38,,677.99,6.62
,,,,,,,,,678,17.62,,678,24.77,,678,17.23,,678,6.85,,678,5.23,,678,9.38,,678,7.23,,678,20.08,,678,9.38,,678,14.62
,,,,,,,,,678.01,7.62,,678.01,4.77,,678.01,10.23,,678.01,-6.15,,678.01,-5.77,,678.01,-0.62,,678.01,-8.77,,678.01,1.08,,678.01,-14.62,,678.01,-0.38
,,,,,,,,,678.02,17.62,,678.02,-5.23,,678.02,3.23,,678.02,0.85,,678.02,7.23,,678.02,-7.62,,678.02,12.23,,678.02,-9.92,,678.02,4.38,,678.02,-8.38
,,,,,,,,,678.03,21.62,,678.03,-4.23,,678.03,11.23,,678.03,10.85,,678.03,18.23,,678.03,6.38,,678.03,10.23,,678.03,-3.92,,678.03,20.38,,678.03,0.62
,,,,,,,,,678.04,12.62,,678.04,-5.23,,678.04,4.23,,678.04,4.85,,678.04,11.23,,678.04,4.38,,678.04,-3.77,,678.04,6.08,,678.04,17.38,,678.04,-1.38
,,,,,,,,,678.05,12.62,,678.05,3.77,,678.05,-11.77,,678.05,-10.15,,678.05,-2.77,,678.05,15.38,,678.05,-9.77,,678.05,-1.92,,678.05,10.38,,678.05,1.62
,,,,,,,,,678.06,17.62,,678.06,3.77,,678.06,-6.77,,678.06,3.85,,678.06,13.23,,678.06,1.38,,678.06,4.23,,678.06,4.08,,678.06,14.38,,678.06,0.62
,,,,,,,,,678.07,20.62,,678.07,8.77,,678.07,-3.77,,678.07,1.85,,678.07,6.23,,678.07,12.38,,678.07,-0.77,,678.07,8.08,,678.07,15.38,,678.07,-7.38
,,,,,,,,,678.08,11.62,,678.08,1.77,,678.08,-2.77,,678.08,-6.15,,678.08,15.23,,678.08,-3.62,,678.08,-2.77,,678.08,10.08,,678.08,6.38,,678.08,-5.38
,,,,,,,,,678.09,17.62,,678.09,13.77,,678.09,18.23,,678.09,0.85,,678.09,13.23,,678.09,12.38,,678.09,10.23,,678.09,25.08,,678.09,27.38,,678.09,16.62
,,,,,,,,,678.1,12.62,,678.1,-5.23,,678.1,-10.77,,678.1,2.85,,678.1,5.23,,678.1,1.38,,678.1,1.23,,678.1,-2.92,,678.1,10.38,,678.1,3.62
,,,,,,,,,678.11,-1.38,,678.11,3.77,,678.11,-3.77,,678.11,7.85,,678.11,-1.77,,678.11,-6.62,,678.11,-10.77,,678.11,-9.92,,678.11,8.38,,678.11,3.62
,,,,,,,,,678.12,4.62,,678.12,10.77,,678.12,14.23,,678.12,20.85,,678.12,0.23,,678.12,12.38,,678.12,-1.77,,678.12,4.08,,678.12,14.38,,678.12,-2.38
,,,,,,,,,678.13,4.62,,678.13,-5.23,,678.13,16.23,,678.13,8.85,,678.13,-6.77,,678.13,9.38,,678.13,1.23,,678.13,8.08,,678.13,11.38,,678.13,4.62
,,,,,,,,,678.14,10.62,,678.14,15.77,,678.14,11.23,,678.14,-4.15,,678.14,0.23,,678.14,-10.62,,678.14,-0.77,,678.14,-5.92,,678.14,-0.62,,678.14,-7.38
,,,,,,,,,678.15,2.62,,678.15,-2.23,,678.15,-4.77,,678.15,1.85,,678.15,9.23,,678.15,9.38,,678.15,-1.77,,678.15,13.08,,678.15,3.38,,678.15,3.62
,,,,,,,,,678.16,7.62,,678.16,0.77,,678.16,-7.77,,678.16,4.85,,678.16,12.23,,678.16,16.38,,678.16,-2.77,,678.16,12.08,,678.16,13.38,,678.16,13.62
,,,,,,,,,678.17,13.62,,678.17,4.77,,678.17,-3.77,,678.17,-16.15,,678.17,7.23,,678.17,-2.62,,678.17,3.23,,678.17,3.08,,678.17,14.38,,678.17,4.62
,,,,,,,,,678.18,9.62,,678.18,2.77,,678.18,0.23,,678.18,-12.15,,678.18,1.23,,678.18,2.38,,678.18,6.23,,678.18,-2.92,,678.18,4.38,,678.18,3.62
,,,,,,,,,678.19,12.62,,678.19,-0.23,,678.19,2.23,,678.19,-2.15,,678.19,3.23,,678.19,-2.62,,678.19,-1.77,,678.19,1.08,,678.19,4.38,,678.19,-2.38
,,,,,,,,,678.2,-6.38,,678.2,-8.23,,678.2,-5.77,,678.2,-4.15,,678.2,-12.77,,678.2,-7.62,,678.2,-8.77,,678.2,0.08,,678.2,3.38,,678.2,-4.38
,,,,,,,,,678.21,-3.38,,678.21,-5.23,,678.21,-5.77,,678.21,2.85,,678.21,-2.77,,678.21,9.38,,678.21,-9.77,,678.21,-8.92,,678.21,-1.62,,678.21,2.62
,,,,,,,,,678.22,8.62,,678.22,5.77,,678.22,9.23,,678.22,5.85,,678.22,15.23,,678.22,13.38,,678.22,13.23,,678.22,5.08,,678.22,16.38,,678.22,15.62
,,,,,,,,,678.23,19.62,,678.23,2.77,,678.23,1.23,,678.23,5.85,,678.23,14.23,,678.23,21.38,,678.23,3.23,,678.23,2.08,,678.23,10.38,,678.23,14.62
